"predator_id","prey_id","quality_code","source"
"SP023","SP055",1,"Frelat et al. 2022"
"SP010","SP055",1,"Frelat et al. 2022"
"SP011","SP055",1,"Frelat et al. 2022"
"SP012","SP055",1,"Frelat et al. 2022"
"SP090","SP055",1,"Frelat et al. 2022"
"SP092","SP055",1,"Frelat et al. 2022"
"SP014","SP055",1,"Frelat et al. 2022"
"SP096","SP055",1,"Frelat et al. 2022"
"SP097","SP055",1,"Frelat et al. 2022"
"SP098","SP055",1,"Frelat et al. 2022"
"SP002","SP056",1,"Frelat et al. 2022"
"SP028","SP056",1,"Frelat et al. 2022"
"SP034","SP056",1,"Frelat et al. 2022"
"SP035","SP056",1,"Frelat et al. 2022"
"SP036","SP056",1,"Frelat et al. 2022"
"SP003","SP056",1,"Frelat et al. 2022"
"SP004","SP056",1,"Frelat et al. 2022"
"SP005","SP056",1,"Frelat et al. 2022"
"SP007","SP056",1,"Frelat et al. 2022"
"SP026","SP056",1,"Frelat et al. 2022"
"SP038","SP056",1,"Frelat et al. 2022"
"SP021","SP056",1,"Frelat et al. 2022"
"SP013","SP056",1,"Frelat et al. 2022"
"SP023","SP056",1,"Frelat et al. 2022"
"SP010","SP056",1,"Frelat et al. 2022"
"SP011","SP056",1,"Frelat et al. 2022"
"SP012","SP056",1,"Frelat et al. 2022"
"SP091","SP056",1,"Frelat et al. 2022"
"SP093","SP056",1,"Frelat et al. 2022"
"SP014","SP056",1,"Frelat et al. 2022"
"SP031","SP056",1,"Frelat et al. 2022"
"SP094","SP056",1,"Frelat et al. 2022"
"SP095","SP056",1,"Frelat et al. 2022"
"SP106","SP056",1,"Frelat et al. 2022"
"SP097","SP056",1,"Frelat et al. 2022"
"SP098","SP056",1,"Frelat et al. 2022"
"SP015","SP056",1,"Frelat et al. 2022"
"SP020","SP056",1,"Frelat et al. 2022"
"SP002","SP057",1,"Frelat et al. 2022"
"SP028","SP057",1,"Frelat et al. 2022"
"SP034","SP057",1,"Frelat et al. 2022"
"SP035","SP057",1,"Frelat et al. 2022"
"SP036","SP057",1,"Frelat et al. 2022"
"SP003","SP057",1,"Frelat et al. 2022"
"SP004","SP057",1,"Frelat et al. 2022"
"SP005","SP057",1,"Frelat et al. 2022"
"SP006","SP057",1,"Frelat et al. 2022"
"SP007","SP057",1,"Frelat et al. 2022"
"SP026","SP057",1,"Frelat et al. 2022"
"SP038","SP057",1,"Frelat et al. 2022"
"SP023","SP057",1,"Frelat et al. 2022"
"SP010","SP057",1,"Frelat et al. 2022"
"SP011","SP057",1,"Frelat et al. 2022"
"SP012","SP057",1,"Frelat et al. 2022"
"SP091","SP057",1,"Frelat et al. 2022"
"SP092","SP057",1,"Frelat et al. 2022"
"SP093","SP057",1,"Frelat et al. 2022"
"SP014","SP057",1,"Frelat et al. 2022"
"SP031","SP057",1,"Frelat et al. 2022"
"SP094","SP057",1,"Frelat et al. 2022"
"SP095","SP057",1,"Frelat et al. 2022"
"SP096","SP057",1,"Frelat et al. 2022"
"SP106","SP057",1,"Frelat et al. 2022"
"SP015","SP057",1,"Frelat et al. 2022"
"SP008","SP058",1,"Frelat et al. 2022"
"SP002","SP058",1,"Frelat et al. 2022"
"SP028","SP058",1,"Frelat et al. 2022"
"SP026","SP058",1,"Frelat et al. 2022"
"SP038","SP058",1,"Frelat et al. 2022"
"SP065","SP058",1,"Frelat et al. 2022"
"SP008","SP059",1,"Frelat et al. 2022"
"SP002","SP059",1,"Frelat et al. 2022"
"SP028","SP059",1,"Frelat et al. 2022"
"SP034","SP059",1,"Frelat et al. 2022"
"SP035","SP059",1,"Frelat et al. 2022"
"SP036","SP059",1,"Frelat et al. 2022"
"SP003","SP059",1,"Frelat et al. 2022"
"SP004","SP059",1,"Frelat et al. 2022"
"SP005","SP059",1,"Frelat et al. 2022"
"SP006","SP059",1,"Frelat et al. 2022"
"SP007","SP059",1,"Frelat et al. 2022"
"SP025","SP059",1,"Frelat et al. 2022"
"SP026","SP059",1,"Frelat et al. 2022"
"SP038","SP059",1,"Frelat et al. 2022"
"SP053","SP059",1,"Frelat et al. 2022"
"SP054","SP059",1,"Frelat et al. 2022"
"SP056","SP059",1,"Frelat et al. 2022"
"SP057","SP059",1,"Frelat et al. 2022"
"SP058","SP059",1,"Frelat et al. 2022"
"SP103","SP059",1,"Frelat et al. 2022"
"SP107","SP059",1,"Frelat et al. 2022"
"SP091","SP059",1,"Frelat et al. 2022"
"SP092","SP059",1,"Frelat et al. 2022"
"SP093","SP059",1,"Frelat et al. 2022"
"SP031","SP059",1,"Frelat et al. 2022"
"SP094","SP059",1,"Frelat et al. 2022"
"SP100","SP059",1,"Frelat et al. 2022"
"SP107","SP060",1,"Frelat et al. 2022"
"SP091","SP060",1,"Frelat et al. 2022"
"SP028","SP061",1,"Frelat et al. 2022"
"SP034","SP061",1,"Frelat et al. 2022"
"SP003","SP061",1,"Frelat et al. 2022"
"SP004","SP061",1,"Frelat et al. 2022"
"SP005","SP061",1,"Frelat et al. 2022"
"SP006","SP061",1,"Frelat et al. 2022"
"SP007","SP061",1,"Frelat et al. 2022"
"SP026","SP061",1,"Frelat et al. 2022"
"SP038","SP061",1,"Frelat et al. 2022"
"SP058","SP061",1,"Frelat et al. 2022"
"SP008","SP062",1,"Frelat et al. 2022"
"SP017","SP062",1,"Frelat et al. 2022"
"SP002","SP062",1,"Frelat et al. 2022"
"SP034","SP062",1,"Frelat et al. 2022"
"SP035","SP062",1,"Frelat et al. 2022"
"SP003","SP062",1,"Frelat et al. 2022"
"SP025","SP062",1,"Frelat et al. 2022"
"SP026","SP062",1,"Frelat et al. 2022"
"SP038","SP062",1,"Frelat et al. 2022"
"SP039","SP062",1,"Frelat et al. 2022"
"SP108","SP062",1,"Frelat et al. 2022"
"SP053","SP062",1,"Frelat et al. 2022"
"SP057","SP062",1,"Frelat et al. 2022"
"SP058","SP062",1,"Frelat et al. 2022"
"SP060","SP062",1,"Frelat et al. 2022"
"SP069","SP062",1,"Frelat et al. 2022"
"SP072","SP062",1,"Frelat et al. 2022"
"SP081","SP062",1,"Frelat et al. 2022"
"SP082","SP062",1,"Frelat et al. 2022"
"SP022","SP062",1,"Frelat et al. 2022"
"SP109","SP062",1,"Frelat et al. 2022"
"SP019","SP062",1,"Frelat et al. 2022"
"SP086","SP062",1,"Frelat et al. 2022"
"SP103","SP062",1,"Frelat et al. 2022"
"SP089","SP062",1,"Frelat et al. 2022"
"SP090","SP062",1,"Frelat et al. 2022"
"SP091","SP062",1,"Frelat et al. 2022"
"SP014","SP062",1,"Frelat et al. 2022"
"SP031","SP062",1,"Frelat et al. 2022"
"SP094","SP062",1,"Frelat et al. 2022"
"SP095","SP062",1,"Frelat et al. 2022"
"SP110","SP062",1,"Frelat et al. 2022"
"SP098","SP062",1,"Frelat et al. 2022"
"SP015","SP062",1,"Frelat et al. 2022"
"SP008","SP063",1,"Frelat et al. 2022"
"SP017","SP063",1,"Frelat et al. 2022"
"SP002","SP063",1,"Frelat et al. 2022"
"SP033","SP063",1,"Frelat et al. 2022"
"SP028","SP063",1,"Frelat et al. 2022"
"SP034","SP063",1,"Frelat et al. 2022"
"SP035","SP063",1,"Frelat et al. 2022"
"SP003","SP063",1,"Frelat et al. 2022"
"SP004","SP063",1,"Frelat et al. 2022"
"SP005","SP063",1,"Frelat et al. 2022"
"SP007","SP063",1,"Frelat et al. 2022"
"SP025","SP063",1,"Frelat et al. 2022"
"SP038","SP063",1,"Frelat et al. 2022"
"SP039","SP063",1,"Frelat et al. 2022"
"SP108","SP063",1,"Frelat et al. 2022"
"SP043","SP063",1,"Frelat et al. 2022"
"SP044","SP063",1,"Frelat et al. 2022"
"SP045","SP063",1,"Frelat et al. 2022"
"SP047","SP063",1,"Frelat et al. 2022"
"SP049","SP063",1,"Frelat et al. 2022"
"SP050","SP063",1,"Frelat et al. 2022"
"SP053","SP063",1,"Frelat et al. 2022"
"SP055","SP063",1,"Frelat et al. 2022"
"SP056","SP063",1,"Frelat et al. 2022"
"SP057","SP063",1,"Frelat et al. 2022"
"SP058","SP063",1,"Frelat et al. 2022"
"SP060","SP063",1,"Frelat et al. 2022"
"SP063","SP063",1,"Frelat et al. 2022"
"SP065","SP063",1,"Frelat et al. 2022"
"SP066","SP063",1,"Frelat et al. 2022"
"SP072","SP063",1,"Frelat et al. 2022"
"SP076","SP063",1,"Frelat et al. 2022"
"SP081","SP063",1,"Frelat et al. 2022"
"SP082","SP063",1,"Frelat et al. 2022"
"SP022","SP063",1,"Frelat et al. 2022"
"SP109","SP063",1,"Frelat et al. 2022"
"SP018","SP063",1,"Frelat et al. 2022"
"SP019","SP063",1,"Frelat et al. 2022"
"SP086","SP063",1,"Frelat et al. 2022"
"SP087","SP063",1,"Frelat et al. 2022"
"SP103","SP063",1,"Frelat et al. 2022"
"SP021","SP063",1,"Frelat et al. 2022"
"SP013","SP063",1,"Frelat et al. 2022"
"SP088","SP063",1,"Frelat et al. 2022"
"SP089","SP063",1,"Frelat et al. 2022"
"SP023","SP063",1,"Frelat et al. 2022"
"SP010","SP063",1,"Frelat et al. 2022"
"SP011","SP063",1,"Frelat et al. 2022"
"SP012","SP063",1,"Frelat et al. 2022"
"SP090","SP063",1,"Frelat et al. 2022"
"SP091","SP063",1,"Frelat et al. 2022"
"SP092","SP063",1,"Frelat et al. 2022"
"SP014","SP063",1,"Frelat et al. 2022"
"SP031","SP063",1,"Frelat et al. 2022"
"SP094","SP063",1,"Frelat et al. 2022"
"SP095","SP063",1,"Frelat et al. 2022"
"SP110","SP063",1,"Frelat et al. 2022"
"SP097","SP063",1,"Frelat et al. 2022"
"SP098","SP063",1,"Frelat et al. 2022"
"SP015","SP063",1,"Frelat et al. 2022"
"SP008","SP064",1,"Frelat et al. 2022"
"SP017","SP064",1,"Frelat et al. 2022"
"SP002","SP064",1,"Frelat et al. 2022"
"SP034","SP064",1,"Frelat et al. 2022"
"SP035","SP064",1,"Frelat et al. 2022"
"SP003","SP064",1,"Frelat et al. 2022"
"SP004","SP064",1,"Frelat et al. 2022"
"SP005","SP064",1,"Frelat et al. 2022"
"SP007","SP064",1,"Frelat et al. 2022"
"SP025","SP064",1,"Frelat et al. 2022"
"SP039","SP064",1,"Frelat et al. 2022"
"SP108","SP064",1,"Frelat et al. 2022"
"SP045","SP064",1,"Frelat et al. 2022"
"SP047","SP064",1,"Frelat et al. 2022"
"SP053","SP064",1,"Frelat et al. 2022"
"SP054","SP064",1,"Frelat et al. 2022"
"SP055","SP064",1,"Frelat et al. 2022"
"SP057","SP064",1,"Frelat et al. 2022"
"SP058","SP064",1,"Frelat et al. 2022"
"SP060","SP064",1,"Frelat et al. 2022"
"SP063","SP064",1,"Frelat et al. 2022"
"SP069","SP064",1,"Frelat et al. 2022"
"SP072","SP064",1,"Frelat et al. 2022"
"SP079","SP064",1,"Frelat et al. 2022"
"SP081","SP064",1,"Frelat et al. 2022"
"SP082","SP064",1,"Frelat et al. 2022"
"SP022","SP064",1,"Frelat et al. 2022"
"SP109","SP064",1,"Frelat et al. 2022"
"SP019","SP064",1,"Frelat et al. 2022"
"SP086","SP064",1,"Frelat et al. 2022"
"SP089","SP064",1,"Frelat et al. 2022"
"SP090","SP064",1,"Frelat et al. 2022"
"SP091","SP064",1,"Frelat et al. 2022"
"SP014","SP064",1,"Frelat et al. 2022"
"SP031","SP064",1,"Frelat et al. 2022"
"SP094","SP064",1,"Frelat et al. 2022"
"SP095","SP064",1,"Frelat et al. 2022"
"SP110","SP064",1,"Frelat et al. 2022"
"SP098","SP064",1,"Frelat et al. 2022"
"SP008","SP065",1,"Frelat et al. 2022"
"SP017","SP065",1,"Frelat et al. 2022"
"SP002","SP065",1,"Frelat et al. 2022"
"SP033","SP065",1,"Frelat et al. 2022"
"SP028","SP065",1,"Frelat et al. 2022"
"SP034","SP065",1,"Frelat et al. 2022"
"SP035","SP065",1,"Frelat et al. 2022"
"SP036","SP065",1,"Frelat et al. 2022"
"SP037","SP065",1,"Frelat et al. 2022"
"SP003","SP065",1,"Frelat et al. 2022"
"SP004","SP065",1,"Frelat et al. 2022"
"SP005","SP065",1,"Frelat et al. 2022"
"SP007","SP065",1,"Frelat et al. 2022"
"SP025","SP065",1,"Frelat et al. 2022"
"SP026","SP065",1,"Frelat et al. 2022"
"SP038","SP065",1,"Frelat et al. 2022"
"SP039","SP065",1,"Frelat et al. 2022"
"SP108","SP065",1,"Frelat et al. 2022"
"SP053","SP065",1,"Frelat et al. 2022"
"SP056","SP065",1,"Frelat et al. 2022"
"SP057","SP065",1,"Frelat et al. 2022"
"SP058","SP065",1,"Frelat et al. 2022"
"SP060","SP065",1,"Frelat et al. 2022"
"SP065","SP065",1,"Frelat et al. 2022"
"SP067","SP065",1,"Frelat et al. 2022"
"SP070","SP065",1,"Frelat et al. 2022"
"SP072","SP065",1,"Frelat et al. 2022"
"SP111","SP065",1,"Frelat et al. 2022"
"SP081","SP065",1,"Frelat et al. 2022"
"SP082","SP065",1,"Frelat et al. 2022"
"SP022","SP065",1,"Frelat et al. 2022"
"SP109","SP065",1,"Frelat et al. 2022"
"SP018","SP065",1,"Frelat et al. 2022"
"SP086","SP065",1,"Frelat et al. 2022"
"SP021","SP065",1,"Frelat et al. 2022"
"SP013","SP065",1,"Frelat et al. 2022"
"SP088","SP065",1,"Frelat et al. 2022"
"SP089","SP065",1,"Frelat et al. 2022"
"SP023","SP065",1,"Frelat et al. 2022"
"SP010","SP065",1,"Frelat et al. 2022"
"SP011","SP065",1,"Frelat et al. 2022"
"SP012","SP065",1,"Frelat et al. 2022"
"SP107","SP065",1,"Frelat et al. 2022"
"SP090","SP065",1,"Frelat et al. 2022"
"SP091","SP065",1,"Frelat et al. 2022"
"SP092","SP065",1,"Frelat et al. 2022"
"SP093","SP065",1,"Frelat et al. 2022"
"SP014","SP065",1,"Frelat et al. 2022"
"SP031","SP065",1,"Frelat et al. 2022"
"SP094","SP065",1,"Frelat et al. 2022"
"SP095","SP065",1,"Frelat et al. 2022"
"SP110","SP065",1,"Frelat et al. 2022"
"SP096","SP065",1,"Frelat et al. 2022"
"SP106","SP065",1,"Frelat et al. 2022"
"SP097","SP065",1,"Frelat et al. 2022"
"SP098","SP065",1,"Frelat et al. 2022"
"SP008","SP066",1,"Frelat et al. 2022"
"SP017","SP066",1,"Frelat et al. 2022"
"SP002","SP066",1,"Frelat et al. 2022"
"SP034","SP066",1,"Frelat et al. 2022"
"SP035","SP066",1,"Frelat et al. 2022"
"SP003","SP066",1,"Frelat et al. 2022"
"SP004","SP066",1,"Frelat et al. 2022"
"SP005","SP066",1,"Frelat et al. 2022"
"SP007","SP066",1,"Frelat et al. 2022"
"SP025","SP066",1,"Frelat et al. 2022"
"SP039","SP066",1,"Frelat et al. 2022"
"SP108","SP066",1,"Frelat et al. 2022"
"SP053","SP066",1,"Frelat et al. 2022"
"SP057","SP066",1,"Frelat et al. 2022"
"SP058","SP066",1,"Frelat et al. 2022"
"SP060","SP066",1,"Frelat et al. 2022"
"SP069","SP066",1,"Frelat et al. 2022"
"SP072","SP066",1,"Frelat et al. 2022"
"SP081","SP066",1,"Frelat et al. 2022"
"SP082","SP066",1,"Frelat et al. 2022"
"SP022","SP066",1,"Frelat et al. 2022"
"SP109","SP066",1,"Frelat et al. 2022"
"SP019","SP066",1,"Frelat et al. 2022"
"SP086","SP066",1,"Frelat et al. 2022"
"SP089","SP066",1,"Frelat et al. 2022"
"SP023","SP066",1,"Frelat et al. 2022"
"SP010","SP066",1,"Frelat et al. 2022"
"SP012","SP066",1,"Frelat et al. 2022"
"SP090","SP066",1,"Frelat et al. 2022"
"SP091","SP066",1,"Frelat et al. 2022"
"SP014","SP066",1,"Frelat et al. 2022"
"SP031","SP066",1,"Frelat et al. 2022"
"SP094","SP066",1,"Frelat et al. 2022"
"SP095","SP066",1,"Frelat et al. 2022"
"SP110","SP066",1,"Frelat et al. 2022"
"SP097","SP066",1,"Frelat et al. 2022"
"SP098","SP066",1,"Frelat et al. 2022"
"SP008","SP067",1,"Frelat et al. 2022"
"SP017","SP067",1,"Frelat et al. 2022"
"SP002","SP067",1,"Frelat et al. 2022"
"SP034","SP067",1,"Frelat et al. 2022"
"SP035","SP067",1,"Frelat et al. 2022"
"SP003","SP067",1,"Frelat et al. 2022"
"SP025","SP067",1,"Frelat et al. 2022"
"SP038","SP067",1,"Frelat et al. 2022"
"SP039","SP067",1,"Frelat et al. 2022"
"SP108","SP067",1,"Frelat et al. 2022"
"SP045","SP067",1,"Frelat et al. 2022"
"SP053","SP067",1,"Frelat et al. 2022"
"SP057","SP067",1,"Frelat et al. 2022"
"SP058","SP067",1,"Frelat et al. 2022"
"SP060","SP067",1,"Frelat et al. 2022"
"SP061","SP067",1,"Frelat et al. 2022"
"SP067","SP067",1,"Frelat et al. 2022"
"SP070","SP067",1,"Frelat et al. 2022"
"SP072","SP067",1,"Frelat et al. 2022"
"SP081","SP067",1,"Frelat et al. 2022"
"SP082","SP067",1,"Frelat et al. 2022"
"SP022","SP067",1,"Frelat et al. 2022"
"SP109","SP067",1,"Frelat et al. 2022"
"SP086","SP067",1,"Frelat et al. 2022"
"SP021","SP067",1,"Frelat et al. 2022"
"SP089","SP067",1,"Frelat et al. 2022"
"SP090","SP067",1,"Frelat et al. 2022"
"SP091","SP067",1,"Frelat et al. 2022"
"SP014","SP067",1,"Frelat et al. 2022"
"SP031","SP067",1,"Frelat et al. 2022"
"SP094","SP067",1,"Frelat et al. 2022"
"SP095","SP067",1,"Frelat et al. 2022"
"SP110","SP067",1,"Frelat et al. 2022"
"SP098","SP067",1,"Frelat et al. 2022"
"SP015","SP067",1,"Frelat et al. 2022"
"SP020","SP067",1,"Frelat et al. 2022"
"SP008","SP102",1,"Frelat et al. 2022"
"SP017","SP102",1,"Frelat et al. 2022"
"SP002","SP102",1,"Frelat et al. 2022"
"SP033","SP102",1,"Frelat et al. 2022"
"SP028","SP102",1,"Frelat et al. 2022"
"SP034","SP102",1,"Frelat et al. 2022"
"SP035","SP102",1,"Frelat et al. 2022"
"SP036","SP102",1,"Frelat et al. 2022"
"SP003","SP102",1,"Frelat et al. 2022"
"SP004","SP102",1,"Frelat et al. 2022"
"SP005","SP102",1,"Frelat et al. 2022"
"SP007","SP102",1,"Frelat et al. 2022"
"SP025","SP102",1,"Frelat et al. 2022"
"SP026","SP102",1,"Frelat et al. 2022"
"SP038","SP102",1,"Frelat et al. 2022"
"SP039","SP102",1,"Frelat et al. 2022"
"SP108","SP102",1,"Frelat et al. 2022"
"SP044","SP102",1,"Frelat et al. 2022"
"SP045","SP102",1,"Frelat et al. 2022"
"SP047","SP102",1,"Frelat et al. 2022"
"SP048","SP102",1,"Frelat et al. 2022"
"SP050","SP102",1,"Frelat et al. 2022"
"SP053","SP102",1,"Frelat et al. 2022"
"SP054","SP102",1,"Frelat et al. 2022"
"SP056","SP102",1,"Frelat et al. 2022"
"SP057","SP102",1,"Frelat et al. 2022"
"SP058","SP102",1,"Frelat et al. 2022"
"SP060","SP102",1,"Frelat et al. 2022"
"SP065","SP102",1,"Frelat et al. 2022"
"SP070","SP102",1,"Frelat et al. 2022"
"SP071","SP102",1,"Frelat et al. 2022"
"SP072","SP102",1,"Frelat et al. 2022"
"SP111","SP102",1,"Frelat et al. 2022"
"SP081","SP102",1,"Frelat et al. 2022"
"SP082","SP102",1,"Frelat et al. 2022"
"SP022","SP102",1,"Frelat et al. 2022"
"SP024","SP102",1,"Frelat et al. 2022"
"SP083","SP102",1,"Frelat et al. 2022"
"SP085","SP102",1,"Frelat et al. 2022"
"SP109","SP102",1,"Frelat et al. 2022"
"SP018","SP102",1,"Frelat et al. 2022"
"SP019","SP102",1,"Frelat et al. 2022"
"SP086","SP102",1,"Frelat et al. 2022"
"SP027","SP102",1,"Frelat et al. 2022"
"SP087","SP102",1,"Frelat et al. 2022"
"SP021","SP102",1,"Frelat et al. 2022"
"SP013","SP102",1,"Frelat et al. 2022"
"SP088","SP102",1,"Frelat et al. 2022"
"SP089","SP102",1,"Frelat et al. 2022"
"SP023","SP102",1,"Frelat et al. 2022"
"SP010","SP102",1,"Frelat et al. 2022"
"SP011","SP102",1,"Frelat et al. 2022"
"SP012","SP102",1,"Frelat et al. 2022"
"SP107","SP102",1,"Frelat et al. 2022"
"SP090","SP102",1,"Frelat et al. 2022"
"SP091","SP102",1,"Frelat et al. 2022"
"SP014","SP102",1,"Frelat et al. 2022"
"SP031","SP102",1,"Frelat et al. 2022"
"SP094","SP102",1,"Frelat et al. 2022"
"SP095","SP102",1,"Frelat et al. 2022"
"SP110","SP102",1,"Frelat et al. 2022"
"SP096","SP102",1,"Frelat et al. 2022"
"SP106","SP102",1,"Frelat et al. 2022"
"SP097","SP102",1,"Frelat et al. 2022"
"SP098","SP102",1,"Frelat et al. 2022"
"SP009","SP102",1,"Frelat et al. 2022"
"SP017","SP068",1,"Frelat et al. 2022"
"SP002","SP068",1,"Frelat et al. 2022"
"SP028","SP068",1,"Frelat et al. 2022"
"SP003","SP068",1,"Frelat et al. 2022"
"SP004","SP068",1,"Frelat et al. 2022"
"SP005","SP068",1,"Frelat et al. 2022"
"SP007","SP068",1,"Frelat et al. 2022"
"SP025","SP068",1,"Frelat et al. 2022"
"SP039","SP068",1,"Frelat et al. 2022"
"SP042","SP068",1,"Frelat et al. 2022"
"SP044","SP068",1,"Frelat et al. 2022"
"SP045","SP068",1,"Frelat et al. 2022"
"SP047","SP068",1,"Frelat et al. 2022"
"SP048","SP068",1,"Frelat et al. 2022"
"SP049","SP068",1,"Frelat et al. 2022"
"SP053","SP068",1,"Frelat et al. 2022"
"SP054","SP068",1,"Frelat et al. 2022"
"SP056","SP068",1,"Frelat et al. 2022"
"SP057","SP068",1,"Frelat et al. 2022"
"SP058","SP068",1,"Frelat et al. 2022"
"SP060","SP068",1,"Frelat et al. 2022"
"SP061","SP068",1,"Frelat et al. 2022"
"SP062","SP068",1,"Frelat et al. 2022"
"SP063","SP068",1,"Frelat et al. 2022"
"SP065","SP068",1,"Frelat et al. 2022"
"SP102","SP068",1,"Frelat et al. 2022"
"SP068","SP068",1,"Frelat et al. 2022"
"SP069","SP068",1,"Frelat et al. 2022"
"SP070","SP068",1,"Frelat et al. 2022"
"SP071","SP068",1,"Frelat et al. 2022"
"SP072","SP068",1,"Frelat et al. 2022"
"SP075","SP068",1,"Frelat et al. 2022"
"SP076","SP068",1,"Frelat et al. 2022"
"SP029","SP068",1,"Frelat et al. 2022"
"SP030","SP068",1,"Frelat et al. 2022"
"SP086","SP068",1,"Frelat et al. 2022"
"SP031","SP068",1,"Frelat et al. 2022"
"SP094","SP068",1,"Frelat et al. 2022"
"SP100","SP068",1,"Frelat et al. 2022"
"SP017","SP069",1,"Frelat et al. 2022"
"SP002","SP069",1,"Frelat et al. 2022"
"SP033","SP069",1,"Frelat et al. 2022"
"SP028","SP069",1,"Frelat et al. 2022"
"SP034","SP069",1,"Frelat et al. 2022"
"SP003","SP069",1,"Frelat et al. 2022"
"SP004","SP069",1,"Frelat et al. 2022"
"SP005","SP069",1,"Frelat et al. 2022"
"SP006","SP069",1,"Frelat et al. 2022"
"SP007","SP069",1,"Frelat et al. 2022"
"SP025","SP069",1,"Frelat et al. 2022"
"SP026","SP069",1,"Frelat et al. 2022"
"SP038","SP069",1,"Frelat et al. 2022"
"SP039","SP069",1,"Frelat et al. 2022"
"SP042","SP069",1,"Frelat et al. 2022"
"SP043","SP069",1,"Frelat et al. 2022"
"SP045","SP069",1,"Frelat et al. 2022"
"SP047","SP069",1,"Frelat et al. 2022"
"SP048","SP069",1,"Frelat et al. 2022"
"SP049","SP069",1,"Frelat et al. 2022"
"SP053","SP069",1,"Frelat et al. 2022"
"SP054","SP069",1,"Frelat et al. 2022"
"SP056","SP069",1,"Frelat et al. 2022"
"SP057","SP069",1,"Frelat et al. 2022"
"SP058","SP069",1,"Frelat et al. 2022"
"SP060","SP069",1,"Frelat et al. 2022"
"SP061","SP069",1,"Frelat et al. 2022"
"SP063","SP069",1,"Frelat et al. 2022"
"SP065","SP069",1,"Frelat et al. 2022"
"SP066","SP069",1,"Frelat et al. 2022"
"SP067","SP069",1,"Frelat et al. 2022"
"SP102","SP069",1,"Frelat et al. 2022"
"SP069","SP069",1,"Frelat et al. 2022"
"SP070","SP069",1,"Frelat et al. 2022"
"SP071","SP069",1,"Frelat et al. 2022"
"SP072","SP069",1,"Frelat et al. 2022"
"SP073","SP069",1,"Frelat et al. 2022"
"SP075","SP069",1,"Frelat et al. 2022"
"SP076","SP069",1,"Frelat et al. 2022"
"SP029","SP069",1,"Frelat et al. 2022"
"SP030","SP069",1,"Frelat et al. 2022"
"SP086","SP069",1,"Frelat et al. 2022"
"SP010","SP069",1,"Frelat et al. 2022"
"SP011","SP069",1,"Frelat et al. 2022"
"SP012","SP069",1,"Frelat et al. 2022"
"SP092","SP069",1,"Frelat et al. 2022"
"SP093","SP069",1,"Frelat et al. 2022"
"SP031","SP069",1,"Frelat et al. 2022"
"SP094","SP069",1,"Frelat et al. 2022"
"SP100","SP069",1,"Frelat et al. 2022"
"SP008","SP070",1,"Frelat et al. 2022"
"SP017","SP070",1,"Frelat et al. 2022"
"SP002","SP070",1,"Frelat et al. 2022"
"SP033","SP070",1,"Frelat et al. 2022"
"SP028","SP070",1,"Frelat et al. 2022"
"SP003","SP070",1,"Frelat et al. 2022"
"SP004","SP070",1,"Frelat et al. 2022"
"SP005","SP070",1,"Frelat et al. 2022"
"SP006","SP070",1,"Frelat et al. 2022"
"SP007","SP070",1,"Frelat et al. 2022"
"SP025","SP070",1,"Frelat et al. 2022"
"SP026","SP070",1,"Frelat et al. 2022"
"SP038","SP070",1,"Frelat et al. 2022"
"SP108","SP070",1,"Frelat et al. 2022"
"SP091","SP070",1,"Frelat et al. 2022"
"SP094","SP070",1,"Frelat et al. 2022"
"SP106","SP070",1,"Frelat et al. 2022"
"SP100","SP070",1,"Frelat et al. 2022"
"SP008","SP071",1,"Frelat et al. 2022"
"SP017","SP071",1,"Frelat et al. 2022"
"SP002","SP071",1,"Frelat et al. 2022"
"SP028","SP071",1,"Frelat et al. 2022"
"SP034","SP071",1,"Frelat et al. 2022"
"SP003","SP071",1,"Frelat et al. 2022"
"SP025","SP071",1,"Frelat et al. 2022"
"SP108","SP071",1,"Frelat et al. 2022"
"SP053","SP071",1,"Frelat et al. 2022"
"SP058","SP071",1,"Frelat et al. 2022"
"SP065","SP071",1,"Frelat et al. 2022"
"SP068","SP071",1,"Frelat et al. 2022"
"SP027","SP071",1,"Frelat et al. 2022"
"SP021","SP071",1,"Frelat et al. 2022"
"SP010","SP071",1,"Frelat et al. 2022"
"SP011","SP071",1,"Frelat et al. 2022"
"SP012","SP071",1,"Frelat et al. 2022"
"SP091","SP071",1,"Frelat et al. 2022"
"SP094","SP071",1,"Frelat et al. 2022"
"SP100","SP071",1,"Frelat et al. 2022"
"SP101","SP071",1,"Frelat et al. 2022"
"SP016","SP071",1,"Frelat et al. 2022"
"SP028","SP072",1,"Frelat et al. 2022"
"SP034","SP072",1,"Frelat et al. 2022"
"SP003","SP072",1,"Frelat et al. 2022"
"SP004","SP072",1,"Frelat et al. 2022"
"SP005","SP072",1,"Frelat et al. 2022"
"SP006","SP072",1,"Frelat et al. 2022"
"SP007","SP072",1,"Frelat et al. 2022"
"SP058","SP072",1,"Frelat et al. 2022"
"SP033","SP073",1,"Frelat et al. 2022"
"SP037","SP073",1,"Frelat et al. 2022"
"SP003","SP073",1,"Frelat et al. 2022"
"SP004","SP073",1,"Frelat et al. 2022"
"SP005","SP073",1,"Frelat et al. 2022"
"SP007","SP073",1,"Frelat et al. 2022"
"SP025","SP073",1,"Frelat et al. 2022"
"SP038","SP073",1,"Frelat et al. 2022"
